,source,target,weight
3558,older,strengthen,1
3559,persons,line,1
3560,persons,positions,1
3561,persons,health,1
3562,persons,increasingly,1
3563,persons,residing,1
3564,persons,dementia,8
3565,persons,globally,1
3566,persons,india,1
3567,persons,high,1
3568,persons,low,3
3569,persons,elder,1
3570,persons,aged,6
3571,persons,eligible,1
3572,persons,malaysia,1
3573,persons,reported,1
3574,persons,qualitative,2
3575,persons,victims,1
3576,persons,physical,1
3577,persons,unlikely,1
3578,persons,study,1
3579,persons,decreasing,1
3580,persons,present,1
3581,persons,living,2
3582,persons,mean,1
3583,persons,definitions,2
3584,persons,experience,1
3585,persons,participating,1
3586,persons,changing,1
3587,persons,society,1
3588,persons,lack,1
3589,persons,explanations,1
3590,persons,regard,1
3591,persons,1980,1
3592,persons,life,1
3593,persons,experiences,1
3594,persons,concept,1
3595,persons,institutional,1
3596,persons,allegedly,1
3597,persons,mainly,1
3598,persons,psychiatric,1
3599,persons,home,1
3600,persons,receive,1
3601,persons,interplay,1
3602,persons,semistructured,1
3603,persons,quality,1
3604,persons,expired,1
3605,persons,interest,1
3606,persons,higher,1
3607,persons,mixed,1
3608,persons,pure,1
3609,persons,reside,1
3610,persons,family,1
3611,persons,selected,1
3612,persons,area,1
3613,persons,district,1
3614,persons,handling,1
3615,persons,need,1
3616,persons,welfare,1
3617,persons,cognitive,1
3618,persons,experienced,1
3619,persons,latent,1
3620,persons,based,1
3621,persons,turkey,1
3622,persons,access,1
3623,persons,scrutinize,1
3624,persons,elaboration,1
3625,persons,act,1
3626,line,developmental,1
3627,line,characterizing,1
3628,line,calls,1
3629,line,findings,1
3630,line,covid19,1
3631,line,examined,1
3632,line,provide,1
3633,line,younger,1
3634,developmental,understanding,1
3635,developmental,outcomes,1
3636,developmental,periods,2
3637,developmental,patterns,1
3638,developmental,stages,1
3639,understanding,ipv,1
3640,understanding,violence,3
3641,understanding,voices,1
3642,understanding,medical,1
3643,understanding,traumatic,1
3644,understanding,narrowed,1
3645,understanding,diverse,1
3646,understanding,em,1
3647,understanding,complex,4
3648,understanding,legal,1
3649,understanding,determinants,2
3650,understanding,effective,1
3651,understanding,spiritual,1
3652,understanding,appreciation,1
3653,understanding,definition,1
3654,understanding,relationship,2
3655,understanding,elder,5
3656,understanding,signs,1
3657,understanding,acute,1
3658,understanding,older,2
3659,understanding,ofand,1
3660,understanding,scope,1
3661,understanding,dynamics,1
3662,understanding,issues,1
3663,understanding,manifestations,1
3664,understanding,underlying,1
3665,understanding,ea,1
3666,understanding,reasons,2
3667,understanding,new,1
3668,understanding,ranged,1
3669,understanding,unique,1
3670,understanding,explanation,1
3671,understanding,victim,2
3672,understanding,existing,1
3673,understanding,situations,1
3674,understanding,abuse,1
3675,understanding,types,1
3676,understanding,preventing,2
3677,understanding,overcoming,1
3678,understanding,case,1
3679,understanding,awareness,1
3680,understanding,extent,2
3681,understanding,quality,1
3682,understanding,measurements,1
3683,understanding,term,1
3684,understanding,mechanisms,1
3685,understanding,loneliness,1
3686,understanding,phenomenon,2
3687,understanding,effect,1
3688,understanding,experience,1
3689,understanding,neglect,2
3690,understanding,holistic,1
3691,understanding,patient,1
3692,understanding,needs,1
3693,understanding,intergenerational,1
3694,understanding,aging,1
3695,understanding,trust,1
3696,understanding,lead,1
3697,understanding,determine,1
3698,understanding,mistreatment,1
3699,understanding,elderly,2
3700,understanding,prevention,1
3701,understanding,links,1
3702,understanding,safeguarding,1
3703,understanding,domestic,1
3704,understanding,dv,1
3705,understanding,experiences,1
3706,understanding,victimization,1
3707,understanding,causes,1
3708,perspective,early,1
3709,perspective,better,1
3710,perspective,nursing,1
3711,perspective,direct,1
3712,perspective,contrary,1
3713,perspective,global,1
3714,perspective,elders,1
3715,perspective,elder,2
3716,perspective,patients,1
3717,perspective,considered,1
3718,perspective,discussed,1
3719,perspective,examples,1
3720,perspective,experience,1
3721,perspective,older,1
3722,perspective,victims,1
3723,perspective,care,1
3724,perspective,ministry,1
3725,perspective,adult,1
3726,perspective,primary,1
3727,perspective,commentary,1
3728,perspective,life,1
3729,perspective,main,1
3730,perspective,professionals,1
3731,perspective,total,1
3732,early,life,5
3733,early,2021,1
3734,early,disclosure,1
3735,early,mortality,1
3736,early,grant,1
3737,early,struggles,1
3738,early,detection,1
3739,early,childhood,2
3740,early,targeted,1
3741,early,education,1
3742,early,accurate,1
3743,early,shopping,1
3744,early,cognitive,1
3745,early,screening,1
3746,early,middle,3
3747,early,diagnosis,1
3748,emerging,explanatory,1
3749,emerging,promising,1
3750,emerging,issues,1
3751,emerging,research,2
3752,emerging,measurement,1
3753,emerging,worldwide,1
3754,emerging,innovations,1
3755,emerging,attention,1
3756,emerging,focus,1
3757,emerging,issue,1
3758,emerging,area,1
3759,emerging,screening,1
3760,explanatory,theory,1
3761,paradigm,shift,1
3762,paradigm,accepts,1
3763,paradigm,restructuring,1
3764,paradigm,personcentered,1
3765,paradigm,needdriven,1
3766,shift,field,1
3767,shift,work,1
3768,shift,interventions,1
3769,field,elder,6
3770,field,consulted,1
3771,field,necessary,1
3772,field,peerreviewed,1
3773,field,underreporting,1
3774,field,frequently,1
3775,field,identify,1
3776,field,child,1
3777,field,require,1
3778,field,recommend,1
3779,field,adult,2
3780,field,systematic,1
3781,field,minimized,1
3782,field,aimed,1
3783,field,lacks,2
3784,field,study,1
3785,field,seen,1
3786,field,date,1
3787,field,requires,2
3788,field,social,1
3789,field,test,2
3790,field,useful,1
3791,field,needs,1
3792,field,health,1
3793,field,allied,1
3794,field,aspects,1
3795,field,extent,1
3796,field,notes,1
3797,field,known,1
3798,field,3,1
3799,field,modified,1
3800,field,elderly,1
3801,field,help,1
3802,field,mistreatment,1
3803,field,experts,1
3804,field,discussions,1
3805,field,research,2
3806,field,format,1
3807,field,described,1
3808,field,literature,1
3809,field,nurses,1
3810,field,adequately,1
3811,field,exacerbates,1
3812,field,overlooking,1
3813,challenges,traditional,1
3814,challenges,elder,1
3815,challenges,conducting,2
3816,challenges,rigorously,1
3817,challenges,confronting,1
3818,challenges,challenges,1
3819,challenges,systematic,2
3820,challenges,encountered,1
3821,challenges,income,1
3822,challenges,safety,1
3823,challenges,involved,1
3824,challenges,lead,1
3825,challenges,experienced,1
3826,challenges,preventing,2
3827,challenges,increasing,1
3828,challenges,implementing,1
3829,challenges,successes,1
3830,challenges,impact,1
3831,challenges,opportunities,2
3832,challenges,violence,1
3833,challenges,resolving,1
3834,challenges,nursing,1
3835,challenges,find,1
3836,challenges,dilemmas,1
3837,challenges,reported,2
3838,challenges,professional,2
3839,challenges,neglect,1
3840,challenges,adult,1
3841,challenges,utilizing,1
3842,challenges,utilization,1
3843,challenges,including,1
3844,challenges,aps,1
3845,challenges,faced,1
3846,challenges,lot,1
3847,challenges,exploring,1
3848,challenges,coping,2
3849,challenges,neglected,1
3850,challenges,health,1
3851,challenges,pilot,1
3852,challenges,fatal,1
3853,challenges,ethical,1
3854,challenges,field,1
3855,challenges,developing,1
3856,challenges,prevalence,1
3857,challenges,assumptions,1
3858,traditional,explanations,1
3859,traditional,chinese,2
3860,traditional,systems,1
3861,traditional,culturally,1
3862,traditional,cultural,1
3863,traditional,values,5
3864,traditional,filial,1
3865,traditional,caste,1
3866,traditional,forms,1
3867,traditional,hindu,1
3868,traditional,elder,1
3869,traditional,value,1
3870,traditional,views,1
3871,traditional,family,1
3872,traditional,processes,1
3873,traditional,practices,1
3874,traditional,leaders,1
3875,traditional,longitudinal,1
3876,traditional,psychometrics,1
3877,explanations,ipv,1
3878,explanations,important,1
3879,explanations,universal,1
3880,explanations,elder,3
3881,explanations,occurrence,1
3882,explanations,able,1
3883,old,age,35
3884,old,j,1
3885,old,bugs,1
3886,old,live,1
3887,old,possible,1
3888,old,referred,1
3889,old,total,1
3890,old,oriented,1
3891,old,people,3
3892,old,older,3
3893,old,prevalence,1
3894,old,pointed,1
3895,old,computerassisted,1
3896,old,north,1
3897,old,consequences,1
3898,old,incomplete,1
3899,old,expected,1
3900,old,neglected,1
3901,old,included,1
3902,old,informal,1
3903,old,n,1
3904,old,collected,1
3905,old,theyre,1
3906,old,perceived,1
3907,old,hospitalized,1
3908,old,men,1
3909,old,public,1
3910,old,treated,1
3911,old,problem,1
3912,old,belong,1
3913,age,ageism,1
3914,age,similarly,1
3915,age,identify,1
3916,age,include,1
3917,age,gender,5
3918,age,65years,2
3919,age,60,9
3920,age,64,1
3921,age,range,2
3922,age,stereotypes,2
3923,age,consideration,1
3924,age,canton,1
3925,age,domestic,1
3926,age,se,1
3927,age,myths,1
3928,age,groups,4
3929,age,50,3
3930,age,womens,2
3931,age,526,1
3932,age,found,1
3933,age,group,4
3934,age,female,1
3935,age,70years,1
3936,age,771,1
3937,age,65,4
3938,age,hospital,1
3939,age,lower,2
3940,age,80,3
3941,age,poor,2
3942,age,90,1
3943,age,dementiarelevant,1
3944,age,bias,1
3945,age,report,1
3946,age,676,1
3947,age,functional,1
3948,age,geographic,1
3949,age,1,1
3950,age,providing,1
3951,age,provide,1
3952,age,commonly,1
3953,age,sex,2
3954,age,diseaserelated,1
3955,age,old,1
3956,age,characterized,1
3957,age,victimization,1
3958,age,18,1
3959,age,authorsdesigned,1
3960,age,relative,1
3961,age,men,1
3962,age,emotional,1
3963,age,perpetrators,1
3964,age,presence,1
3965,age,critically,1
3966,age,define,1
3967,age,varied,1
3968,age,absent,1
3969,age,psychiatry,6
3970,age,extent,1
3971,age,category,1
3972,age,facilitate,1
3973,age,study,2
3974,age,769,1
3975,age,734,1
3976,age,homes,8
3977,age,home,1
3978,age,disabilityrelated,1
3979,age,803,1
3980,age,570,1
3981,age,respondents,1
3982,age,informal,1
3983,age,prior,1
3984,age,51years,1
3985,age,article,1
3986,age,patients,1
3987,age,eradicate,1
3988,age,identity,1
3989,age,form,1
3990,age,sample,1
3991,age,marriage,1
3992,age,live,1
3993,age,results,1
3994,age,residence,1
3995,age,older,2
3996,age,cognitive,1
3997,age,71,1
3998,age,descriptive,1
3999,age,living,5
4000,age,neglect,2
4001,age,participants,1
4002,age,absence,1
4003,age,732,1
4004,age,education,2
4005,age,67,1
4006,age,deceased,1
4007,age,young,1
4008,age,nearly,1
4009,age,776,1
4010,age,ensure,1
4011,age,woman,1
4012,ageism,opens,1
4013,ageism,older,4
4014,ageism,nursing,1
4015,ageism,healthcare,1
4016,ageism,nurses,1
4017,ageism,lens,1
4018,ageism,antiageism,1
4019,ageism,dehumanization,1
4020,ageism,elder,1
4021,ageism,health,1
4022,ageism,neglect,2
4023,ageism,institutional,1
4024,ageism,ways,1
4025,ageism,vision,1
4026,ageism,positive,1
4027,ageism,eg,1
4028,ageism,improve,1
4029,ageism,intersection,1
4030,ageism,forms,1
4031,ageism,sexism,1
4032,ageism,courtroom,1
4033,ageism,civil,1
4034,ageism,negatively,1
4035,ageism,indirectly,1
4036,ageism,number,1
4037,ageism,result,1
4038,opens,new,1
4039,opens,possibility,1
4040,opens,door,1
4041,opens,theoretical,1
4042,new,opportunities,1
4043,new,york,9
4044,new,sample,1
4045,new,system,1
4046,new,scope,1
4047,new,avenue,1
4048,new,additional,2
4049,new,pandemic,1
4050,new,questions,2
4051,new,questionnaire,2
4052,new,cognitive,1
4053,new,medical,1
4054,new,field,1
4055,new,important,1
4056,new,followup,1
4057,new,measures,1
4058,new,codes,1
4059,new,criminal,2
4060,new,offences,2
4061,new,options,1
4062,new,model,2
4063,new,interventions,1
4064,new,hospitals,1
4065,new,enhanced,1
4066,new,hiv,1
4067,new,community,1
4068,new,sexual,1
4069,new,scale,1
4070,new,theoretical,1
4071,new,lines,1
4072,new,zealand,6
4073,new,informantreport,1
4074,new,tool,1
4075,new,screening,1
4076,new,role,1
4077,new,rraspecific,1
4078,new,ftags,1
4079,new,federal,1
4080,new,indicators,1
4081,new,south,3
4082,new,state,1
4083,new,studies,1
4084,new,elder,1
4085,new,nuanced,1
4086,new,selfadministered,1
4087,new,evidence,1
4088,new,personcentered,1
4089,opportunities,interventions,1
4090,opportunities,share,1
4091,opportunities,reflections,1
4092,opportunities,application,1
4093,opportunities,prevention,1
4094,opportunities,engage,1
4095,opportunities,work,1
4096,opportunities,interpersonal,1
4097,opportunities,reviewed,1
4098,opportunities,lessons,2
4099,opportunities,exist,1
4100,opportunities,elder,1
4101,opportunities,challenges,1
4102,opportunities,abuse,1
4103,opportunities,arising,1
4104,opportunities,professionals,1
4105,interventions,leading,1
4106,interventions,ipv,2
4107,interventions,prevent,2
4108,interventions,included,1
4109,interventions,professional,1
4110,interventions,implemented,2
4111,interventions,needed,2
4112,interventions,exploratory,1
4113,interventions,gaps,1
4114,interventions,compared,1
4115,interventions,elder,7
4116,interventions,mothers,1
4117,interventions,represents,1
4118,interventions,designed,1
4119,interventions,developed,1
4120,interventions,suspected,1
4121,interventions,undertaken,1
4122,interventions,n,1
4123,interventions,limited,1
4124,interventions,decrease,1
4125,interventions,older,3
4126,interventions,conducted,1
4127,interventions,communitylevel,1
4128,interventions,policymaking,1
4129,interventions,best,3
4130,interventions,including,1
4131,interventions,mistreated,1
4132,interventions,articles,1
4133,interventions,referral,1
4134,interventions,improve,3
4135,interventions,case,1
4136,interventions,endusers,1
4137,interventions,regard,1
4138,interventions,reduce,6
4139,interventions,public,1
4140,interventions,provision,1
4141,interventions,outcomes,1
4142,interventions,women,1
4143,interventions,address,3
4144,interventions,gbv,1
4145,interventions,levels,1
4146,interventions,preventing,2
4147,interventions,evaluated,1
4148,interventions,measuring,1
4149,interventions,improving,1
4150,interventions,occurrence,1
4151,interventions,improves,1
4152,interventions,review,2
4153,interventions,criminal,1
4154,interventions,32,1
4155,interventions,4,1
4156,interventions,involve,1
4157,interventions,adolescent,1
4158,interventions,individualized,1
4159,interventions,concurrent,1
4160,interventions,altering,1
4161,interventions,increase,2
4162,interventions,evaluation,1
4163,interventions,residential,2
4164,interventions,promote,2
4165,interventions,interactive,1
4166,interventions,appropriate,1
4167,interventions,prevention,1
4168,interventions,manuscript,1
4169,interventions,order,1
4170,interventions,perspectives,1
4171,interventions,required,1
4172,interventions,provide,1
4173,interventions,accounting,1
4174,interventions,ameliorate,1
4175,interventions,behavioural,1
4176,interventions,primary,1
4177,interventions,alongside,1
4178,interventions,em,1
4179,interventions,children,1
4180,interventions,making,1
4181,leading,prevention,1
4182,leading,mental,1
4183,leading,cause,1
4184,leading,tailored,1
4185,leading,negative,1
4186,leading,elder,1
4187,leading,public,1
4188,leading,abuse,1
4189,prevention,treatment,2
4190,prevention,abuse,2
4191,prevention,health,1
4192,prevention,interventions,2
4193,prevention,reviews,1
4194,prevention,strategies,6
4195,prevention,efforts,6
4196,prevention,screen,3
4197,prevention,child,1
4198,prevention,defines,1
4199,prevention,domestic,1
4200,prevention,intervention,11
4201,prevention,management,2
4202,prevention,dementia,1
4203,prevention,campaigns,1
4204,prevention,elder,13
4205,prevention,article,1
4206,prevention,approach,1
4207,prevention,requiring,1
4208,prevention,hospitals,1
4209,prevention,family,1
4210,prevention,programs,4
4211,prevention,conclude,1
4212,prevention,opportunities,1
4213,prevention,needed,1
4214,prevention,based,1
4215,prevention,systematic,1
4216,prevention,8database,1
