Feature,Interaction Features,Contribution Importance
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,문E1-4) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 다른 사람들과 함께 공부 하는 것이 좋다.,0.00016384109
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,문A3-5) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__일하는데 필요한 기능 습득 등,-0.00016047114
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__상태구분_5.0,-0.0001570767
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,취약계층,-0.0001550363
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,문A1-2) 참여한 프로그램 수는 몇개입니까? (2) 성인기초 및 문자해득교육(문해교육),0.00015049138
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),-0.00013966774
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (중복응답)1,-0.00012884925
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,무형식학습(의존형) 참여,0.00012719253
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,무형식학습 (암묵적 학습) 참여,-9.825153e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,문A2-1) 프로그램 유형__(3)직업능력향상교육_1,-8.6299915e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,DQ6. 귀하께서는 건강에 자신 있습니까?_1,-8.408294e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,DQ9-1. 귀하의 현재 종사상 지위는 어떻게 되십니까?,-7.4524025e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,-7.130988e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,문A3-4) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__취업^ 이직^ 창업에 도움,6.205582e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,문A3-2) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__심리적 만족 및 행복감 증대,-6.197567e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,DQ4. 귀하께서는 부양할 가족이 있습니까? (동거여부 무관),6.18215e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (3)직업능력향상교육,6.0019243e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,문A2-5) 참여목적__(3)직업능력향상교육_1,5.8926522e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,문A3-8) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__사회참여,-5.7277382e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,월 가구소득,4.923418e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,4.8007587e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,문A2-7) 자기부담학습비__(3)직업능력향상교육_1,-3.524478e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,-2.9017292e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,DQ6. 귀하께서는 건강에 자신 있습니까?_3,-2.5564472e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (4)인문교양교육,2.3727209e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,문A1-2) 참여한 프로그램 수는 몇개입니까? (3) 직업능력향상교육,2.1019661e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,성별,1.3702106e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,-1.2335632e-05
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,문A3-6) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__성과급^ 연봉 등 소득 증대,-8.119498e-06
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_9.0,-5.8864043e-06
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_6.0,-3.9198867e-06
문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,Year,-3.554425e-06
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문A2-6) 연간참여시간__(3)직업능력향상교육_1,0.010241315
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문A3-2) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__심리적 만족 및 행복감 증대,0.009009532
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,학습 지향 평균,0.008570815
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문A2-2) 프로그램 형태__(3)직업능력향상교육_1,0.0069567044
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문A2-7) 자기부담학습비__(3)직업능력향상교육_1,-0.0062945774
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문H1) 귀하께서는 전반적으로 현재의 생활에 얼마나 만족하십니까?,0.003276912
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__년,-0.0025727144
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문A2-10) 프로그램만족도__(3)직업능력향상교육_1,-0.002479295
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문A2-5) 참여목적__(3)직업능력향상교육_1,-0.0023044297
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문A2-1) 프로그램 유형__(3)직업능력향상교육_1,-0.0014449218
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (중복응답)1,0.0013858703
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문A3-1) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__건강 관리,0.0013460206
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문D1) 귀하께서는 작년에 평생교육 프로그램 관련 정보를 접한 적이 있습니까?,0.0010825818
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문A3-4) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__취업^ 이직^ 창업에 도움,-0.0010134439
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문A3-6) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__성과급^ 연봉 등 소득 증대,0.0009570724
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,사회참여,-0.0009319094
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문G1-3) 지난 한 해 동안 동아리에서 활동한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수,-0.00087541004
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문A3-9) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__친목도모 증진,0.00086086424
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,DQ11. 귀하가 현재 소속되어 있는 직장의 규모는 어느 정도입니까? (사업장^ 상시근로자 기준),-0.00064592384
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,만 연령,0.00063224474
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문A2-3) 기관 유형__(3)직업능력향상교육_1,0.00060610304
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,-0.0005306206
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,성별,-0.0004952371
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,-0.00049007154
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문A1-2) 참여한 프로그램 수는 몇개입니까? (5) 문화예술스포츠교육,0.00048277646
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,DQ6. 귀하께서는 건강에 자신 있습니까?_1,0.0004299884
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문E1-2) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 인터넷강의 또는 컴퓨터(전자책^ 태블릿 PC^스마트폰)를 활용한 학습이 익숙하고 잘된다.,0.00037361376
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문A3-7) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__고용안정,-0.00037228467
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,경활상태,0.00035459545
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,-0.000353839
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,DQ9. 귀하의 현재 고용형태는 어떻게 되십니까?_1.0,-0.00034824683
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문E1-1) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 책이나 판서 수업 중심으로 공부하는 것이 익숙하고 잘된다.,0.00033061413
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__학교급,-0.00030285123
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,직업관련 목표지향 평균,-0.00029593284
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,월 가구소득,-0.00029400532
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,지역규모별,-0.00024655965
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,취약계층,-0.0002457495
문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,문E1-4) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 다른 사람들과 함께 공부 하는 것이 좋다.,0.00024080335
