,source,target,weight,Category
14317,characteristics,county,1,social science
14318,adult,county,1,social science
14319,programs,services,1,social science
14320,adult,programs,1,social science
14321,aps,programs,3,social science
14322,programs,vary,1,social science
14323,markedly,vary,1,social science
14324,markedly,studies,1,social science
14325,quantified,studies,1,social science
14326,diversity,quantified,1,social science
14327,2020,diversity,1,social science
14328,2020,survey,1,social science
14329,ohios,survey,1,social science
14330,85,ohios,1,social science
14331,85,countyadministered,1,social science
14332,aps,countyadministered,1,social science
14333,incorporated,programs,1,social science
14334,incorporated,subsequent,1,social science
14335,feedback,subsequent,1,social science
14336,feedback,staff,1,social science
14337,described,staff,1,social science
14338,described,programs,1,social science
14339,programs,systematic,1,social science
14340,manner,systematic,1,social science
14341,manner,process,1,social science
14342,process,resulted,1,social science
14343,100,resulted,1,social science
14344,100,response,1,social science
14345,rate,response,3,social science
14346,illustrated,rate,1,social science
14347,efficient,illustrated,1,social science
14348,approach,efficient,1,social science
14349,approach,measuring,1,social science
14350,measuring,organizational,1,social science
14351,characteristics,organizational,1,social science
14352,characteristics,eg,1,social science
14353,eg,staff,2,social science
14354,dedicated,staff,1,social science
14355,aps,dedicated,1,social science
14356,aps,resources,1,social science
14357,eg,resources,1,social science
14358,access,eg,1,social science
14359,access,multidisciplinary,1,social science
14360,multidisciplinary,teams,5,social science
14361,practices,teams,1,social science
14362,eg,practices,1,social science
14363,create,staff,1,social science
14364,create,plan,1,social science
14365,meet,plan,1,social science
14366,client,meet,1,social science
14367,client,goals,1,social science
14368,goals,prevalence,1,social science
14369,differed,factors,1,social science
14370,differed,number,1,social science
14371,number,older,1,social science
14372,adults,program,5,social science
14373,program,served,1,social science
14374,instance,served,1,social science
14375,75,instance,1,social science
14376,75,programs,1,social science
14377,large,programs,1,social science
14378,counties,large,1,social science
14379,counties,regular,1,social science
14380,opportunities,regular,1,social science
14381,opportunities,share,1,social science
14382,complex,share,1,social science
14383,cases,complex,2,social science
14384,cases,multidisciplinary,1,social science
14385,multidisciplinary,team,4,social science
14386,compared,team,1,social science
14387,28,compared,1,social science
14388,28,programs,1,social science
14389,programs,small,1,social science
14390,counties,small,1,social science
14391,counties,understanding,1,social science
14392,diverse,understanding,1,social science
14393,aps,characteristics,1,social science
14394,measure,programs,1,social science
14395,help,measure,1,social science
14396,agencies,help,1,social science
14397,agencies,guide,1,social science
14398,guide,quality,1,social science
14399,improvement,quality,2,social science
14400,efforts,improvement,1,social science
14401,dissemination,efforts,1,social science
14402,dissemination,innovations,1,social science
14403,professional,quality,1,social science
14404,life,quality,11,social science
14405,adult,life,1,social science
14406,service,workers,2,social science
14407,adult,workers,1,social science
14408,exposed,workers,1,social science
14409,exposed,substantial,1,social science
14410,occupational,substantial,1,social science
14411,hazards,occupational,2,social science
14412,hazards,job,1,social science
14413,job,stress,1,social science
14414,stress,stressors,2,social science
14415,stressors,underdocumented,1,social science
14416,sought,underdocumented,1,social science
14417,describe,sought,2,social science
14418,aps,describe,1,social science
14419,work,workers,1,social science
14420,environments,work,1,social science
14421,environments,responses,1,social science
14422,occupational,responses,1,social science
14423,hazards,stressors,1,social science
14424,including,stressors,1,social science
14425,compassion,including,1,social science
14426,compassion,fatigue,1,social science
14427,burnout,fatigue,1,social science
14428,burnout,secondary,2,social science
14429,secondary,traumatic,3,social science
14430,stress,traumatic,3,social science
14431,stress,survey,1,social science
14432,data,survey,3,social science
14433,data,gathered,1,social science
14434,closedended,gathered,1,social science
14435,closedended,questionnaires,1,social science
14436,administered,questionnaires,2,social science
14437,administered,aps,1,social science
14438,urban,workers,1,social science
14439,setting,urban,1,social science
14440,setting,virtually,1,social science
14441,virtually,workers,1,social science
14442,97,workers,1,social science
14443,97,reported,1,social science
14444,exposure,reported,1,social science
14445,environmental,exposure,1,social science
14446,environmental,hazards,1,social science
14447,hazards,work,1,social science
14448,80,work,1,social science
14449,80,reported,1,social science
14450,hazard,reported,1,social science
14451,exposure,hazard,1,social science
14452,exposure,past,1,social science
14453,month,past,1,social science
14454,month,workers,1,social science
14455,reported,workers,2,social science
14456,mixed,reported,1,social science
14457,mixed,responses,1,social science
14458,responses,work,1,social science
14459,environment,work,3,social science
14460,environment,experiences,1,social science
14461,experiences,supervision,1,social science
14462,sizable,supervision,1,social science
14463,minority,sizable,1,social science
14464,227,minority,1,social science
14465,227,high,1,social science
14466,high,risk,7,social science
14467,burnout,risk,1,social science
14468,246,burnout,1,social science
14469,246,risk,1,social science
14470,risk,secondary,1,social science
14471,199,stress,1,social science
14472,199,reported,1,social science
14473,low,reported,1,social science
14474,compassion,low,1,social science
14475,compassion,satisfaction,1,social science
14476,results,satisfaction,1,social science
14477,document,results,1,social science
14478,document,multiple,1,social science
14479,multiple,stressors,1,social science
14480,aps,stressors,1,social science
14481,aps,work,3,social science
14482,aps,partner,1,social science
14483,committed,partner,1,social science
14484,committed,ongoing,1,social science
14485,efforts,ongoing,1,social science
14486,better,efforts,1,social science
14487,better,support,2,social science
14488,staff,support,2,social science
14489,findings,staff,1,social science
14490,findings,inform,2,social science
14491,future,inform,1,social science
14492,efforts,future,1,social science
14493,efforts,enhance,1,social science
14494,enhance,supervisor,1,social science
14495,supervisor,support,1,social science
14496,support,worker,1,social science
14497,selfcare,worker,1,social science
14498,minimize,selfcare,1,social science
14499,burnout,minimize,1,social science
14500,engaging,new,1,social science
14501,new,system,1,social science
14502,safeguarding,system,1,social science
14503,adults,safeguarding,2,social science
14504,adults,reviews,2,social science
14505,concerning,reviews,1,social science
14506,care,concerning,1,social science
14507,care,homes,13,social science
14508,homes,older,6,social science
14509,adult,people,1,social science
14510,adult,case,1,social science
14511,case,reviews,2,social science
14512,reviews,scrs,1,social science
14513,investigate,scrs,1,social science
14514,investigate,situations,1,social science
14515,harm,situations,1,social science
14516,death,harm,1,social science
14517,death,vulnerable,1,social science
14518,adult,vulnerable,1,social science
14519,adult,occurred,1,social science
14520,abuse,occurred,1,social science
14521,neglect,suspected,2,social science
14522,local,suspected,1,social science
14523,agencies,local,1,social science
14524,agencies,responses,1,social science
14525,deemed,responses,1,social science
14526,deemed,need,1,social science
14527,need,scrutiny,1,social science
14528,2014,scrutiny,1,social science
