,source,target,weight
15726,evaluation,formative,1
15727,financial,findings,1
15728,common,fe,1
15729,common,reports,1
15730,adult,reports,1
15731,complex,consequently,1
15732,aps,consequently,1
15733,caseworkers,report,1
15734,fe,report,1
15735,fe,investigations,2
15736,difficult,simultaneously,1
15737,reporting,simultaneously,1
15738,confidence,low,1
15739,confidence,productive,1
15740,outcomes,productive,1
15741,investigations,outcomes,1
15742,investigations,necessitates,1
15743,finding,necessitates,1
15744,finding,ways,1
15745,support,ways,1
15746,aps,support,1
15747,aps,fe,1
15748,investigations,paper,1
15749,describes,structure,1
15750,process,structure,1
15751,formative,process,1
15752,findings,formative,1
15753,collaboration,findings,1
15754,collaboration,forensic,1
15755,aps,examiners,1
15756,investigate,workers,2
15757,cases,fe,3
15758,77,fe,2
15759,cases,completed,2
15760,completed,forensic,2
15761,examiners,forensic,2
15762,examiners,reviewed,1
15763,multiple,reviewed,1
15764,multiple,years,1
15765,financial,years,1
15766,financial,records,1
15767,included,records,1
15768,101000,included,1
15769,101000,transactions,1
15770,totaling,transactions,1
15771,21300,totaling,1
15772,21300,finances,1
15773,finances,identified,1
15774,800,identified,1
15775,800,questionable,1
15776,activity,questionable,1
15777,activity,scores,1
15778,8item,scores,1
15779,8item,client,1
15780,client,satisfaction,1
15781,questionnaire,satisfaction,1
15782,high,questionnaire,1
15783,high,indicating,3
15784,high,program,1
15785,program,satisfaction,1
15786,aps,satisfaction,1
15787,subject,workers,1
15788,matter,subject,1
15789,experts,matter,1
15790,experts,forensic,1
15791,examiners,findings,1
15792,feasibility,support,1
15793,acceptability,feasibility,1
15794,acceptability,forensic,1
15795,accounting,aps,1
15796,aps,collaborations,1
15797,collaborations,investigate,1
15798,adults,populationbased,1
15799,populationbased,prevalence,1
15800,prevalence,study,6
15801,common,exploitation,1
15802,common,studied,1
15803,form,studied,1
15804,abuse,previous,1
15805,estimating,research,1
15806,financial,prevalence,2
15807,adults,feoa,1
15808,feoa,limited,1
15809,broader,limited,1
15810,broader,emphasis,1
15811,emphasis,traditional,1
15812,forms,traditional,1
15813,eg,mistreatment,1
15814,eg,physical,1
15815,abuseneglect,emotional,1
15816,1,abuseneglect,1
15817,1,estimate,2
15818,estimate,oneyear,1
15819,oneyear,period,6
15820,period,prevalence,3
15821,lifetime,prevalence,8
15822,feoa,prevalence,3
15823,2,feoa,1
15824,2,describe,1
15825,describe,major,1
15826,feoa,major,1
15827,feoa,types,1
15828,3,types,1
15829,3,identify,1
15830,associated,feoa,1
15831,random,study,2
15832,random,stratified,1
15833,probability,stratified,1
15834,probability,sample,3
15835,sample,thousand,1
15836,fiftysix,thousand,1
15837,communitydwelling,fiftysix,1
15838,adults,intact,1
15839,adults,age,2
15840,new,years,1
15841,state,york,5
15842,comprehensive,state,1
15843,comprehensive,tool,1
15844,measured,study,2
15845,feoa,measured,1
15846,domains,feoa,1
15847,1,domains,1
15848,1,stolen,1
15849,misappropriated,stolen,1
15850,misappropriated,moneyproperty,1
15851,2,moneyproperty,1
15852,2,coercion,1
15853,coercion,resulting,1
15854,resulting,surrendering,1
15855,rightsproperty,surrendering,1
15856,3,rightsproperty,1
15857,3,impersonation,1
15858,impersonation,obtain,1
15859,obtain,propertyservices,1
15860,4,propertyservices,1
15861,4,inadequate,1
15862,contributions,inadequate,1
15863,contributions,household,1
15864,expenses,household,1
15865,expenses,respondent,1
15866,money,respondent,1
15867,money,necessities,1
15868,5,necessities,1
15869,5,respondent,1
15870,destitute,respondent,1
15871,destitute,receive,1
15872,necessary,receive,1
15873,assistance,necessary,1
15874,assistance,familyfriends,1
15875,familyfriends,oneyear,1
15876,feoa,period,1
15877,27,prevalence,1
15878,27,95,1
15879,229329,ci,1
15880,229329,lifetime,1
15881,47,prevalence,1
15882,47,95,1
15883,405534,ci,1
15884,405534,greater,1
15885,greater,relative,1
15886,relative,risk,1
15887,risk,rr,1
15888,oneyear,rr,1
15889,african,associated,2
15890,african,americanblack,2
15891,americanblack,race,2
15892,race,rr,2
15893,380,rr,1
15894,380,95,1
15895,11304,ci,1
15896,11304,poverty,1
15897,poverty,rr,2
15898,172,rr,1
15899,172,95,1
15900,109271,ci,1
15901,109271,increasing,1
15902,increasing,number,2
15903,nonspousal,number,2
15904,household,nonspousal,2
15905,household,members,2
15906,members,rr,2
15907,116,rr,2
15908,116,95,2
15909,106127,ci,1
15910,1,106127,1
15911,1,instrumental,1
15912,activity,instrumental,1
15913,iadl,living,1
15914,iadl,impairments,1
15915,impairments,rr,1
15916,169,rr,1
15917,169,95,1
15918,112253,ci,1
15919,112253,greater,1
15920,greater,rr,1
15921,lifetime,rr,2
15922,261,rr,1
15923,261,95,1
15924,137498,ci,1
15925,137498,poverty,1
15926,147,rr,1
15927,147,95,1
15928,104209,ci,1
15929,104209,increasing,1
15930,112121,ci,1
15931,1,112121,1
15932,1,iadl,1
15933,iadl,rr,1
15934,145,rr,1
15935,145,95,1
15936,1190,ci,1
15937,1,1190,1
15938,1,adl,1
15939,adl,rr,1
15940,152,rr,1
15941,152,95,1
15942,106218,ci,1
15943,106218,impairment,1
15944,impairment,living,1
15945,living,spousepartner,1
15946,associated,spousepartner,1
15947,lower,significantly,2
15948,lower,rr,1
15949,prevalence,rr,1
15950,039,rr,1
15951,039,95,1
15952,026059,ci,1
15953,026059,financial,1
15954,adults,common,3
15955,common,problem,1
15956,elders,problem,1
15957,elders,groups,2
15958,groups,traditionally,1
15959,considered,traditionally,1
15960,considered,economically,1
15961,economically,medically,1
15962,medically,sociodemographically,1
15963,sociodemographically,vulnerable,1
15964,likely,vulnerable,1
15965,likely,selfreport,1
15966,financial,selfreport,1
15967,randomizedcontrol,trial,1
15968,testing,trial,1
15969,impact,testing,1
15970,impact,multidisciplinary,1
15971,older,response,2
15972,forensic,maltreatment,1
15973,center,forensic,7
15974,center,multidisciplinary,1
15975,emerged,mdts,1
15976,address,emerged,1
15977,address,older,1
15978,little,maltreatment,1
15979,available,research,3
15980,approach,available,1
15981,approach,current,1
15982,employed,study,3
15983,employed,randomizedcontrol,1
15984,design,randomizedcontrol,1
15985,design,test,1
15986,impact,test,1
15987,impact,victimfocused,1
15988,forensic,victimfocused,1
15989,center,mdt,1
15990,mdt,relative,1
15991,relative,usual,1
15992,care,usual,1
15993,care,uc,1
15994,older,uc,1
15995,adult,victim,1
15996,criminal,victim,1
15997,justice,outcomes,2
15998,cases,outcomes,1
15999,andor,financial,2
16000,exploitation,involving,1
16001,involving,perpetrator,1
16002,perpetrator,position,1
16003,randomly,trust,1
16004,assigned,mdt,1
16005,mdt,uc,1
16006,outcomes,uc,1
16007,assessed,outcomes,2
16008,assessed,interviews,1
16009,interviews,older,2
16010,systembased,victims,1
16011,advocates,systembased,2
16012,advocates,surveys,1
16013,administrative,surveys,1
16014,according,data,1
16015,according,systembased,1
16016,advocates,mdt,1
16017,better,mdt,1
16018,better,prognosis,1
16019,higher,prognosis,1
16020,acrossagency,higher,1
16021,acrossagency,coordination,1
16022,coordination,types,1
16023,engaged,types,1
16024,engaged,services,1
16025,relative,services,1
16026,relative,uc,1
16027,administrative,uc,1
16028,data,indicated,3
16029,indicated,low,1
16030,low,rates,4
16031,aps,rates,1
16032,case,openings,1
16033,openings,prosecution,1
16034,findings,prosecution,1
16035,provide,support,3
16036,continued,support,1
16037,continued,use,1
16038,mdts,use,1
16039,following,mdts,1
16040,following,older,1
16041,highlight,maltreatment,1
16042,difficulties,highlight,1
16043,difficulties,engaging,1
16044,engaging,older,1
16045,adults,given,1
16046,complex,given,1
16047,complex,social,1
16048,material,social,1
16049,circumstances,material,1
16050,circumstances,related,1
16051,maltreatment,related,2
16052,perceptions,video,1
16053,surveillance,video,3
16054,influence,surveillance,1
16055,caregiver,influence,1
16056,caregiver,stress,7
16057,home,stress,2
16058,given,setting,1
16059,given,stress,1
16060,involved,stress,1
16061,caring,involved,1
16062,caring,elders,1
16063,elders,propensity,1
16064,abuse,propensity,1
16065,continues,population,1
16066,continues,problem,1
16067,number,problem,1
16068,caregivers,number,1
16069,caregivers,providing,1
16070,home,increasing,1
16071,increasing,meet,1
16072,demand,meet,1
16073,demand,increasing,1
16074,increasing,population,4
16075,adults,solution,1
16076,implement,solution,1
16077,implement,video,1
16078,home,surveillance,4
16079,home,purpose,1
16080,phenomenological,purpose,1
16081,phenomenological,retrospective,1
16082,prospective,retrospective,1
16083,describe,study,3
16084,describe,perceptions,1
16085,experiences,perceptions,5
16086,caregivers,experiences,3
16087,affect,caregivers,1
16088,affect,stress,1
16089,describe,setting,1
16090,describe,participants,1
16091,participants,perceptions,1
16092,impact,perceptions,1
16093,impact,video,1
16094,environment,home,1
16095,caregiver,environment,1
16096,elder,stress,1
16097,abuse,lens,1
16098,critical,lens,1
16099,critical,ecological,1
16100,ecological,framework,1
16101,framework,privacy,1
16102,privacy,theory,1
16103,research,theory,1
16104,questions,research,2
16105,inquired,questions,1
16106,inquired,specific,1
16107,experiences,specific,1
16108,experiences,stress,1
16109,perceptions,stress,1
16110,perceptions,use,1
16111,home,use,1
16112,caregivers,surveillance,1
16113,caregivers,home,9
16114,home,sample,1
16115,9,sample,1
16116,9,older,1
16117,adult,home,2
16118,caregivers,recruited,2
16119,recruited,united,1
16120,jewish,united,1
16121,council,jewish,1
16122,council,east,1
16123,east,home,1
16124,attendant,home,1
16125,attendant,service,1
16126,corp,service,1
16127,corp,findings,1
16128,increased,revealed,1
16129,family,increased,1
16130,community,family,3
16131,agency,involvement,1
16132,involvement,support,1
16133,offset,support,1
16134,feelings,offset,1
16135,feelings,isolation,1
16136,home,isolation,1
16137,care,environment,2
16138,ensure,environment,2
16139,caregiver,ensure,1
16140,caregiver,given,1
16141,given,opportunities,1
16142,engage,opportunities,1
16143,engage,strategies,1
16144,designed,strategies,1
16145,designed,help,1
16146,cope,help,1
16147,cope,inherent,1
16148,inherent,stressors,1
16149,job,stressors,1
16150,addition,job,1
16151,addition,video,1
16152,camera,video,1
16153,camera,surveillance,1
16154,provide,setting,1
16155,provide,social,2
16156,observation,support,1
16157,observation,situation,1
16158,home,situation,1
16159,home,supporting,1
16160,social,supporting,1
16161,control,social,2
16162,behavior,control,1
16163,behavior,caregiver,2
16164,caregiver,direct,1
16165,direct,evidence,1
16166,care,caregiver,6
16167,caregiver,findings,1
16168,help,highlight,1
16169,effective,highlight,1
16170,based,strategies,1
16171,based,specific,2
16172,specific,stressors,1
16173,relievers,stress,1
16174,identified,relievers,1
16175,identified,serving,1
16176,reduce,serving,1
16177,potential,reduce,2
16178,older,potential,1
16179,married,mistreatment,1
16180,children,married,2
16181,children,korea,1
16182,contextual,korea,1
16183,contextual,theory,2
16184,explain,theory,1
16185,explain,mistreatment,1
16186,aging,mistreatment,1
16187,aging,parents,4
16188,parents,parentsinlaw,6
16189,guided,parentsinlaw,1
16190,contextual,guided,1
16191,elder,theory,1
16192,examined,psychological,1
16193,aging,pm,3
16194,married,parentsinlaw,1
16195,children,compared,1
16196,compared,risk,1
16197,factors,pm,1
16198,nationally,pm,1
16199,data,representative,1
16200,adverse,data,1
16201,adverse,experiences,1
16202,experiences,korean,1
16203,adults,korean,1
16204,2017,adults,1
16205,2017,n2974,1
16206,n2974,results,1
16207,showed,similarities,1
16208,differences,pm,1
16209,common,parentsinlaw,1
16210,childrens,included,1
16211,childrens,sex,1
16212,greater,sex,1
16213,greater,victimization,2
16214,experiences,victimization,3
16215,coresidence,experiences,1
16216,coresidence,daughters,1
16217,daughters,daughtersinlaw,1
16218,daughtersinlaw,likely,1
16219,likely,male,1
16220,counterparts,male,1
16221,counterparts,psychologically,1
16222,mistreat,psychologically,1
16223,mistreat,parents,1
16224,parents,pm,1
16225,frequent,pm,1
16226,children,frequent,1
16227,children,temporary,1
16228,temporary,work,1
16229,status,work,1
16230,parents,status,1
16231,parents,younger,1
16232,pm,younger,1
16233,parentsinlaw,pm,1
16234,occurred,parentsinlaw,1
16235,children,occurred,1
16236,children,fulltime,1
16237,fulltime,job,2
16238,job,poor,1
16239,poor,selfrated,1
16240,health,selfrated,3
16241,negative,perception,1
16242,family,perception,1
16243,findings,relations,1
16244,insights,policy,1
16245,intervention,pm,1
16246,pm,suggesting,1
16247,need,suggesting,1
16248,complex,need,1
16249,complex,prevention,1
16250,pm,strategies,1
16251,associated,health,3
16252,providers,speaking,2
16253,older,speaking,2
16254,patients,subjected,3
16255,difficulties,providers,1
16256,difficulties,responding,1
16257,aimed,investigate,3
16258,factors,investigate,1
16259,abuse,facilitating,1
16260,facilitating,measures,2
16261,measures,staff,1
16262,preferred,staff,1
16263,help,preferred,1
16264,achieve,help,1
16265,achieve,crosssectional,1
16266,crosssectional,questionnaire,1
16267,conducted,hospital,1
16268,health,hospital,1
16269,n,providers,2
16270,154,n,1
16271,154,sweden,1
16272,half,sweden,1
16273,half,respondents,1
16274,experience,respondents,1
16275,experience,speaking,1
16276,elder,speaking,1
16277,abuse,high,3
16278,high,sense,1
16279,professional,sense,1
16280,professional,responsibility,1
16281,323,responsibility,1
16282,323,concerned,1
16283,concerned,inflicting,1
16284,damage,inflicting,1
16285,damage,therapeutic,1
16286,relationship,therapeutic,2
16287,397,relationship,1
16288,397,associated,1
16289,associated,spoken,1
16290,older,spoken,1
16291,abuse,written,1
16292,guidelines,written,1
16293,elder,guidelines,1
16294,abuse,patient,1
16295,information,patient,1
16296,information,sheet,1
16297,preferred,sheet,1
16298,facilitating,preferred,1
16299,findings,measures,1
16300,increasing,indicate,1
16301,care,increasing,1
16302,providers,sense,1
16303,responsibility,sense,1
16304,addressing,responsibility,1
16305,addressing,concerns,1
16306,concerns,damaging,1
16307,damaging,therapeutic,1
16308,important,relationship,1
16309,factors,important,3
16310,factors,target,1
16311,future,target,1
16312,future,interventions,2
16313,improve,interventions,3
16314,coding,diagnostic,1
16315,coding,elder,1
16316,national,results,4
16317,database,national,1
16318,database,medicare,1
16319,advantage,medicare,2
16320,advantage,private,2
16321,insurance,private,4
16322,insurance,patients,3
16323,20112017,patients,1
16324,20112017,health,1
16325,play,providers,1
16326,detection,role,3
16327,health,underrecognized,1
16328,care,cost,1
16329,cost,institute,1
16330,institute,insurance,1
16331,claims,insurance,1
16332,claims,database,1
16333,database,describe,1
16334,describe,elder,1
16335,diagnosis,mistreatment,2
16336,diagnosis,medicare,1
16337,patients,united,1
16338,2011,states,1
16339,2011,2017,3
16340,2017,international,1
