date,positive,negative,neutral,sentiment score,summary
2022-04-18,0,2,0,-1.0,"18일 원/달러 환율이 달러당 1,230원대로 다시 올라섰다. 18일 오전 원/달러 환율이 소폭 상승세다.이날 서울 외환시장에서 오전 9시 30분 현재 달러화 대비 원화 환율은 전 거래일 종가 대비 2.4원 오른 1,232.0원이다."
2022-04-20,1,0,0,1.0,20일 원/달러 환율이 하락했다.
2022-04-21,0,2,0,-1.0,"21일 원/달러 환율이 상승해 달러당 1,240원선 턱밑에서 마감했다. 21일 오전 원/달러 환율이 보합세를 보이고 있다."
2022-04-25,0,1,0,-1.0,"원/달러 환율이 연고점을 경신하며 1,250원 턱밑에서 마감했다."
2022-04-27,0,1,0,-1.0,"27일 오전 원/달러 환율이 급등해 달러당 1,260원 선을 넘어섰다."
2022-04-28,0,1,0,-1.0,"원/달러 환율이 연일 급등하며 28일 달러당 1,270원 선을 넘어섰고,이날 서울 외환시장에서 달러화 대비 원화 환율은 전날 종가보다 7.3원 오른 1,272.5원에 거래를 트위터 @yonhap_graphics페이스북tuney"
2022-04-29,2,0,0,1.0,"29일 원/달러 환율이 6거래일 만에 하락세로 돌아서 1,255원대에서 마감했다. 29일 오전 원/달러 환율이 하락하며 1,269원선에서 움직이고 있다."
2022-05-02,0,1,0,-1.0,2일 원/달러 환율이 장 초반 급등세를 보이고 있다.
2022-05-03,0,2,0,-1.0,3일 원/달러 환율이 미국 통화당국의 정책금리 결정을 앞두고 상승했다. 미국 연방공개시장위원회 정례회의를 앞둔 경계감 속에 원/달러 환율은 상방 압력을 받고 있다.
2022-05-04,2,0,0,1.0,4일 원/달러 환율이 3거래일 만에 하락했다. 4일 원/달러 환율이 장 초반 하락세를 보이고 있다.
2022-05-05,0,1,0,-1.0,"한국무역협회 국제무역통상연구원 조의윤 수석연구원은 5일 '최근 엔화 약세의 우리 수출 영향' 제목의 보고서에서 ""한일 수출 경합 약화, 원화 동반 약세 등으로 엔저가 우리 수출에 미치는 영향은 제한적이라고 진단했다."
2022-05-06,0,1,0,-1.0,"6일 원/달러 환율이 장 초반 1,270원대로 올라섰다."
2022-05-09,0,2,0,-1.0,"9일 원/달러 환율이 소폭 상승한 채 마감된 달러 대비 원화 환율은 전 거래일 종가보다 1.3원 오른 달러당 1,274.0원에 거래를 마쳤다. 원/달러 환율이 9일 장 초반 상승세다."
2022-05-10,0,3,0,-1.0,"서울 외환시장에서 달러 대비 원화 환율은 전날 종가보다 2.4원 오른 달러당 1,276.4원에 거래를 마쳤다. 10일 원/달러 환율이 상승세를 이어가며 1,276원대서 마감했다. 10일 원/달러 환율이 상승세로 출발했다.이날 서울 외환시장에서 오전 9시 11분 현재 달러 대비 원화 환율은 전날 종가보다 3.3원 오른 달러당 1,277.3원이다."
2022-05-11,0,1,0,-1.0,"지난날 오전 10시 18분 서울 외환시장에서 달러 대비 원화 환율은 달러당 1,280.2원까지 올랐다."
2022-05-12,0,2,0,-1.0,"12일 서울 외환시장에서 달러화 대비 원화 환율은 전 거래일 종가보다 13.3원 오른 1,288.6원에 거래를 마쳤다. 12일 서울/달러 환율이 치솟으며 장중 1,290원선에 도달했다.이날 서울 외환시장에서 오후 2시 29분 달러 대비 원화 환율은 달러당 1,2290.0원까지 올랐다."
2022-05-13,0,1,0,-1.0,"국내 증시에서 외국인 투자자들이 주식을 내다 팔면서 원/달러 환율이 1,350원까지 오를 수 있다는 전망이 나왔다."
2022-05-16,1,0,0,1.0,16일 원/달러 환율이 소폭 하락했다.
2022-05-17,2,0,0,1.0,"17일 원/달러 환율이 1,270원대로 하락했다. 17일 원/달러 환율이 장 초반 하락해 1,280원을 밑돌고 있다."
2022-05-18,1,0,0,1.0,18일 원/달러 환율이 4거래일 연속 하락 마감했다.
2022-05-19,0,1,0,-1.0,"19일 원/달러 환율이 10원 넘게 급등하며 1,270원대 후반에서 마감했다."
2022-05-20,2,0,0,1.0,"20일 원/달러 환율이 10원 가까이 하락했다. 20일 원/달러 환율이 1,260원대로 하락해 출발했다."
2022-05-23,0,1,0,-1.0,23일 원/달러 환율이 상승세로 출발했다.
2022-05-24,1,1,0,0.0,"24일 원/달러 환율이 3거래일 만에 상승했다. 서울 외환시장에서 오전 9시 9분 현재 달러 대비 원화 환율은 전날 종가보다 1.5원 내린 달러당 1,262.6원이다."
2022-05-25,2,0,0,1.0,25일 원/달러 환율이 소폭 하락했다. 25일 원/달러 환율이 하락세로 출발했다.
2022-05-26,0,1,2,-0.3333333333333333,"26일 첫 지휘봉을 잡은 이창용 한국은행 총재가 물가 고공 행진에 추가 금리 인상을 시사하면서 주식과 원화, 채권값이 일제히 하락했다. 26일 원/달러 환율이 상승하며 1,260원대 후반에서 마감했다. 26일 원 원/달러 환율이 장 초반 보합권에서 움직이고 있다."
2022-05-27,2,0,0,1.0,"27일 원/달러 환율이 10원 넘게 하락하며 1,250원 중반대에서 마감했다. 서울 외환시장에서 오전 9시 9분 현재 달러 대비 원화 환율은 전날 종가보다 7.1원 내린 달러당 1,259.9원이다."
2022-05-30,4,0,0,1.0,"고물가 우려 완화로 위험자산 선호가 되살아나면서 30일 국내 금융시장에서 모처럼 주가, 원화, 채권이 동반 강세를 보였다. 미국 물가의 정점 통과 가능성과 중국의 코로나 봉쇄 완화 등이 겹치면서 30일 원/달러 환율이 1,230원대로 급락했다. 30일 원/달러 환율이 1,230원대로 급락했다. 30일 원/달러 환율이 장 초반 하락세다."
2022-05-31,3,0,0,1.0,"간밤 미국 금융시장이 메모리얼 데이로 휴장한 가운데 중국 봉쇄조치 완화 기대감에 유럽 주요국 증시가 일제히 상승한 영향을 받았지만 이날 오전 조 바이든 미국 대통령이 한 현지 언론 기고문을 통해 인플레이션 억제에 대한 강력한 의지를 내비쳤다는 소식이 전해지자 원/달러 환율이 상승 전환해 간밤 미국 금융시장이 메모리얼 데이로 휴장한 가운데 중국 봉쇄조치 완화 기대감에 유럽 주요국 증시가 일제히 상승한 영향을 받았지만 이날 오전 조 바이든 미국 대통령이 한 현지 언론 기고문을 통해 인플레이션 억제에 대한 강력한 의지를 내비쳤다는 소식이 전해지자 원/달러 환율이 상승 전환해 2일 서울 외환시장에서 오전 9시 20분 현재 달러 대비 원화 환율은 전날 종가보다 1.5원 내린 달러당 1,237.1원이다."
2022-06-02,1,2,0,-0.3333333333333333,"미국 연방준비제도의 양적긴축 돌입에 2일 국내 금융시장에서 주가, 원화, 채권이 동반 약세를 보였다. 2일 원/달러 환율이 15원 가까이 급등하며 1,250원대까지 올랐다. 2일 원/달러 환율이 전 거래일보다 10원 이상 상승해 개장했다."
2022-06-03,1,1,0,0.0,3일 원/달러 환율이 10원 가까이 급락했다. 원/달러 환율이 역외시장에서의 달러화 움직임 등을 반영해 하루 사이 10원 안팎의 급등락을 반복하는 등 변동성이 큰 모습을 보인다.
2022-06-07,0,1,0,-1.0,"미국 연방준비제도의 긴축에 대한 경계감이 커지면서 7일 국내 금융시장에서 주가, 원화, 채권이 동반 약세를 보였다."
2022-06-08,2,0,0,1.0,"원/달러 환율이 8일 소폭 내려 1,253원대에서 마감했다. 8일 원/달러 환율이 하락세로 출발했다."
2022-06-09,0,2,0,-1.0,9일 원/달러 환율이 상승 마감했다. 9일 원/달러 환율이 상승세로 출발했다.
2022-06-10,0,2,0,-1.0,"10일 국내 금융시장에서도 주가, 원화, 채권이 동반 약세를 보였다. 10일 원/달러 환율이 장 초반 상승세다."
2022-06-13,2,1,0,0.3333333333333333,미국의 소비자 소비자 물가가 40여년만에 최대폭으로 급등했다는 소식에 13일 달러화에 견준 원화 환율이 큰 폭으로 하락했다. 미국의 5월 5월 소비자물가지수가 41년 만에 최고치를 기록한 여파로 13일 원/달러 환율이 하루 새 15원 넘게 급등했다. 미국의 5월 소비자물가지수가 시장의 예상치를 웃돈 가운데 13일 원/달러 환율이 장 초반 급등세를다.
2022-06-14,0,3,0,-1.0,14일 원/달러 환율이 2년3개월 만의 최고치를 경신한 뒤 외환당국의 개입 등 영향으로 상승 폭을 줄이며 마감했다. 14일 원/달러 환율이 장 초반부터 급등하며 연고점을 돌파했다. 14일 원/달러 환율이 장 초반부터 급등하며 연고점을 돌파했다.
2022-06-16,1,0,1,0.5,"16일 원/달러 환율이 6거래일 만에 하락했다. 2022.6.16 이날 개장 전 열린 비상 거시경제 금융회의에서 추경호 경제 부총리 겸 기획재정부 장관은 ""외환시장의 경우 원화의 과도한 변동성에 대해 각별한 경계감을 유지하면서 심리적 과민반응 등으로 쏠림 현상이 심화하지 않도록 노력해 나가겠다며 외환시장 안정 의지를 강조"
2022-06-17,0,1,0,-1.0,"서울 외환시장에서 달러 대비 원화 환율은 전날 종가보다 1.7원 오른 달러당 1,287.3원에 거래를 마쳤다."
2022-06-20,0,2,0,-1.0,"20일 원/달러 환율이 상승하며 1,292원대에서 마감했다. 20일 원/달러 환율이 1,291원대에서 출발하자마자 연고점을 경신했다."
2022-06-21,1,1,0,0.0,21일 원/달러 환율이 장 막판 상승세에 이틀째 연고점을 갈아치웠다. 21일 원/달러 환율이 소폭의 하락세로 출발했고 21일 원/달러 환율이 소폭의 하락세로 출발했다.
2022-06-22,1,1,0,0.0,"미국 연방준비제도의 공격적 기준금리 인상에 힘입어 미 달러화가 원화는 물론 엔화나 금 등 전통적인 안전 자산들에 비해 두드러진 강세를 보이고 있다. 22일 원/달러 환율이 또다시 연고점을 경신하며 1,297원대에서 마감했다."
2022-06-23,0,3,0,-1.0,"안영진 SK증권 연구원은 원/달러 환율이 23일 13년 만에 1,300원을 돌파한 것은 고달러, 고위험, 고유가의 조합이 일어났기 때문""이라며 ""현재의 매크로 상황에서 1,300원대 환율이 일시적으로 머물다가 내려갈 것 같지 않다""고 말했다.그는 러시아-우크라 22일 원/달러 환율이 또다시 연고점을 경신하며 1,297원대에서 마감했다. 원/달러 환율이 13년 만에 1,300원을 돌파했다.23일 서울 외환시장에서 달러 대비 원화 환율은 전날 종가보다 4.5원 오른 달러당 1,301.8원에 거래를 마쳤다."
2022-06-24,1,0,0,1.0,"25일 원/달러 환율이 6거래일 만에 하락세로 돌아서 1,298원대에서 마감했다."
2022-06-27,1,0,0,1.0,"27일 원/달러 환율이 2거래일째 하락하며 1,280원대로 내려왔다."
2022-06-28,1,1,0,0.0,"28일 원/달러 환율이 3거래일째 하락했다. 28일 오전 원/달러 환율이 1,280원대 중반에서 오르내리고 있다."
2022-06-29,0,1,0,-1.0,"29일 원/달러 환율이 4거래일 만에 상승하며 1,299.6원까지 고점을 높였다."
2022-06-30,1,1,0,0.0,"30일 원/달러 환율이 장중 연고점을 경신한 뒤 반락해 1,290원대 후반에서 마감했다. 30일 원/달러 환율이 4거래일 만에 1,300원을 다시 넘어선 뒤 연고점을 경신했다."
2022-07-01,1,0,0,1.0,1일 오전 원/달러 환율이 하락세로 출발했다.
2022-07-04,1,1,0,0.0,"4일 원 달러 대비 원화 환율은 전 거래일 종가보다 0.2원 내린 달러당 1,297.1원에 거래를 마쳤다. 4일 원/달러 환율이 소폭 상승해 출발했다."
2022-07-05,0,3,0,-1.0,"최근 원/달러 환율이 급등하자 외환당국이 외환보유액을 동원한 환율 방어에 나서면서 외환보유액이 크게 줄었다.5일 한국은행이 발표한 외환보유액 통계에 따르면 6월 말 기준 우리나라 외환보유액은 4천382억8천만달러로 전월 말보다 94억3천만달러 감소했다. 5일 원/달러 환율이 상승하며 8거래일 만에 다시 1,300원선에서 마감했다.이날 서울 외환시장에서 달러 대비 원화 환율은 전날 종가보다 3.2원 오른 달러당 1,300.3원에 거래를 마쳤다. 5일 원/달러 환율이 상승하며 8거래일 만에 다시 1,300원선에서 마감했다."
2022-07-06,0,3,0,-1.0,"서울 외환시장에서 달러 대비 원화 환율은 전날 종가보다 6.0원 오른 달러당 1,306원대에서 마감했고,이날 서울 외환시장에서 달러 대비 원화 환율은 전날 종가보다 6.0원 오른 달러당 1,306.3원에 거래를 마쳤다. 지난 6일 서울 외환시장에서 달러 대비 원화 환율은 전날 종가보다 6.0원 오른 달러당 1,306.3원에 거래를 마쳤다. 6일 원/달러 환율이 개장하자마자 1,310원을 넘어섰다."
2022-07-07,1,0,1,0.5,"7일 원/달러 환율이 사흘 만에 1,300원대 밑으로 내려와 장을 마감했다. 7일 원/달러 환율이 장 초반 강보합권에서 움직이고 있다."
2022-07-08,1,1,0,0.0,"8일 원/달러 환율이 하루 새 1,300원선을 회복했다. 8일 원/달러 환율이 하락세로 출발해 1,290원대 후반에서 움직이고 있다."
2022-07-14,1,1,0,0.0,"14일 원/달러 환율이 다시 1,310원대에 올라섰다. 14일 오전 원/달러 환율이 1,306원대에서 등락하며 방향성을 탐색하고 있다."
2022-07-15,0,5,0,-1.0,"15일 원/달러 환율이 1,326원대까지 고공 행진하며 또다시 연고점을 경신했다. 15일 원/달러 환율이 1,326원대까지 고공 행진하며 또다시 연고점을 경신했다. 15일 원/달러 환율이 장중 달러당 1,320원 선을 돌파하자 전문가들은 고물가와 미국의 고강도 긴축정책, 유로존의 경기침체 우려로 인해 당분간 달러화 강세가 쉽게 꺾이지 않을 것으로 내다봤다. 15일 원/달러 환율이 13년2개월 만에 장중 1,320원을 돌파했다.서울 외환시장에서 달러 대비 원화 환율은 이날 오전 9시 7분에 달러당 1.320.2원까지 올랐다. 15일 원/달러 환율이 13년2개월여 만에 장중 1,320원을 돌파했다.서울 외환시장에서 달러 대비 원화 환율은 이날 오전 9시 7분께 달러당 1.320.2원까지 올랐다."
2022-07-18,1,0,0,1.0,18일 원/달러 환율이 하락했다.
2022-07-19,2,0,0,1.0,"19일 원/달러 환율이 2거래일 연속 하락해 1,310원대 초반으로 내려왔다. 19일 오전 원/달러 환율이 장 초반 강보합권에서 등락하고 있다."
2022-07-20,1,0,0,1.0,20일 원/달러 환율이 3거래일 연속 하락했다.
2022-07-21,2,0,0,1.0,"21일 원/달러 환율이 4거래일 연속 하락해 1,300원대로 내려왔다. 21일 오전 원/달러 환율이 보합권에서 등락하고 있다."
2022-07-22,0,2,0,-1.0,"22일 원/달러 환율이 5거래일 만에 반등해 1,310원대로 올라왔다. 지난 22일 서울 외환시장에서 오전 9시 13분 현재 달러 대비 원화 환율은 전날 종가보다 0.7원 오른 달러당 1,308.4원이다."
2022-07-25,2,0,0,1.0,"25일 원/달러 환율이 한때 1,300원대 후반까지 떨어졌지만, 다시 반등하며 강보합권에서 마감했다. 원/달러 환율이 25일 장 초반 하락세다."
2022-07-26,2,0,0,1.0,"서울 외환시장에서 달러 대비 원화 환율은 전날 종가를 밑돌며 하락해 한때 1,306.3원까지 저점을 낮췄다. 서울 외환시장에서 오전 9시 17분 현재 달러 대비 원화 환율은 전날 종가보다 1.9원 내린 달러당 1,311.8원이다."
2022-07-27,0,2,0,-1.0,"27일 원/달러 환율이 상승하며 1,313원대에서 마감했다. 27일 원/달러 환율이 상승하며 1,310원대에서 출발했다."
2022-07-28,2,0,0,1.0,"28일 원/달러 환율이 하루 새 15원 넘게 떨어지며 15거래일 만에 처음으로 1,300원 아래로 내려왔다. 28일 원/달러 환율이 하락 출발했다."
2022-07-29,0,2,0,-1.0,"29일 원/달러 환율이 1,299원대에서 마감했다. 29일 원/달러 환율이 장 초반 소폭 오름세를 보이고 있다."
